Time,PPG (Pulse)
235.22392033333333,0.1331787109375
235.22892041666665,0.16192626953125
235.23392049999998,0.18902587890625
235.2389205833333,0.21429443359375
235.24392066666664,0.237548828125
235.24892074999997,0.2587890625
235.25392083333332,0.2783203125
235.25892091666665,0.2962646484375
235.26392099999998,0.31243896484375
235.2689210833333,0.3270263671875
235.27392116666664,0.34002685546875
235.27892124999997,0.3515625
235.28392133333332,0.36212158203125
235.28892141666665,0.37176513671875
235.29392149999998,0.3802490234375
235.2989215833333,0.38739013671875
235.30392166666664,0.3931884765625
235.30892174999997,0.397705078125
235.31392183333332,0.401123046875
235.31892191666665,0.4031982421875
235.32392199999998,0.40380859375
235.3289220833333,0.40301513671875
235.33392216666664,0.40093994140625
235.33892224999997,0.39794921875
235.34392233333332,0.39385986328125
235.34892241666665,0.38873291015625
235.35392249999998,0.38262939453125
235.3589225833333,0.3753662109375
235.36392266666664,0.36724853515625
235.36892274999997,0.35870361328125
235.37392283333332,0.349853515625
235.37892291666665,0.34100341796875
235.38392299999998,0.332275390625
235.3889230833333,0.3233642578125
235.39392316666664,0.3140869140625
235.39892325,0.30450439453125
235.40392333333332,0.294677734375
235.40892341666665,0.28472900390625
235.41392349999998,0.2747802734375
235.4189235833333,0.264892578125
235.42392366666664,0.25494384765625
235.42892375,0.2452392578125
235.43392383333332,0.23614501953125
235.43892391666665,0.2279052734375
235.44392399999998,0.22027587890625
235.4489240833333,0.21307373046875
235.45392416666664,0.205810546875
235.45892425,0.19866943359375
235.46392433333332,0.191650390625
235.46892441666665,0.18511962890625
235.47392449999998,0.17926025390625
235.4789245833333,0.174072265625
235.48392466666664,0.16937255859375
235.48892475,0.16485595703125
235.49392483333332,0.1602783203125
235.49892491666665,0.1556396484375
235.50392499999998,0.1510009765625
235.5089250833333,0.1466064453125
235.51392516666664,0.142333984375
235.51892525,0.13812255859375
235.52392533333332,0.13372802734375
235.52892541666665,0.1295166015625
235.53392549999998,0.1256103515625
235.5389255833333,0.1219482421875
235.54392566666664,0.11865234375
235.54892575,0.11529541015625
235.55392583333332,0.11187744140625
235.55892591666665,0.10870361328125
235.56392599999998,0.1055908203125
235.5689260833333,0.10260009765625
235.57392616666664,0.099609375
235.57892625,0.09674072265625
235.58392633333332,0.0938720703125
235.58892641666665,0.0911865234375
235.59392649999998,0.08856201171875
235.5989265833333,0.0858154296875
235.60392666666664,0.08282470703125
235.60892675,0.07952880859375
235.61392683333332,0.07598876953125
235.61892691666665,0.07244873046875
235.62392699999998,0.06884765625
235.6289270833333,0.065185546875
235.63392716666664,0.061279296875
235.63892725,0.057373046875
235.64392733333332,0.05377197265625
235.64892741666665,0.05084228515625
235.65392749999998,0.0482177734375
235.6589275833333,0.04559326171875
235.66392766666664,0.0426025390625
235.66892775,0.0390625
235.67392783333332,0.03485107421875
235.67892791666665,0.03033447265625
235.68392799999998,0.02557373046875
235.6889280833333,0.0208740234375
235.69392816666664,0.0162353515625
235.69892825,0.01202392578125
235.70392833333332,0.00799560546875
235.70892841666665,0.00372314453125
235.71392849999998,-0.00091552734375
235.7189285833333,-0.005859375
235.72392866666664,-0.01092529296875
235.72892875,-0.01580810546875
235.73392883333332,-0.020751953125
235.73892891666665,-0.025634765625
235.74392899999998,-0.03070068359375
235.7489290833333,-0.03558349609375
235.75392916666664,-0.03997802734375
235.75892925,-0.04376220703125
235.76392933333332,-0.0467529296875
235.76892941666665,-0.04852294921875
235.77392949999998,-0.04833984375
235.7789295833333,-0.045654296875
235.78392966666664,-0.03997802734375
235.78892975,-0.0311279296875
235.79392983333332,-0.019775390625
235.79892991666665,-0.00665283203125
235.80392999999998,0.0081787109375
235.8089300833333,0.02508544921875
235.81393016666664,0.04443359375
235.81893025,0.066650390625
235.82393033333332,0.09124755859375
235.82893041666665,0.11749267578125
235.83393049999998,0.14447021484375
235.8389305833333,0.1715087890625
235.84393066666664,0.19818115234375
235.84893075,0.22442626953125
235.85393083333332,0.25018310546875
235.85893091666665,0.2752685546875
235.86393099999998,0.29949951171875
235.8689310833333,0.32220458984375
235.87393116666664,0.3427734375
235.87893125,0.3612060546875
235.88393133333332,0.37750244140625
235.88893141666665,0.39166259765625
235.89393149999998,0.4041748046875
235.8989315833333,0.41522216796875
235.90393166666664,0.424560546875
235.90893175,0.432373046875
235.91393183333332,0.4384765625
235.91893191666665,0.4427490234375
235.92393199999998,0.44525146484375
235.9289320833333,0.446044921875
235.93393216666664,0.44525146484375
235.93893225,0.44305419921875
235.94393233333332,0.43963623046875
235.94893241666665,0.43505859375
